SensorName,LastCommunicationDate,X_mms,Y_mms,Z_mms,X_hz,Y_hz,Z_hz,Fault
Sensor-300579,24-08-2017 10:36,1.5,1.8,1.2,9,12,11,1
Sensor-300577,24-08-2017 10:41,13.9,1.9,1.8,12,12,11,0
Sensor-300578,24-08-2017 10:41,0.7,0.7,1.2,9,19,12,0
Sensor-300575,24-08-2017 10:46,2.3,3.3,7.1,13,9,9,0
Sensor-300579,24-08-2017 10:46,4.2,1.2,0.9,9,10,19,1
Sensor-300577,24-08-2017 10:51,8.1,2,1.5,10,12,24,1
Sensor-300578,24-08-2017 10:51,1.3,1.5,3,11,12,17,0
Sensor-300575,24-08-2017 10:56,0.7,1.4,0.9,9,9,19,1
Sensor-300579,24-08-2017 10:56,6.2,3,2.2,33,10,20,1
Sensor-300577,24-08-2017 11:01,5.4,1.9,1.3,16,10,11,1
Sensor-300578,24-08-2017 11:01,4.2,1.6,4.7,9,19,9,0
Sensor-300575,24-08-2017 11:06,3.3,2.3,4.6,9,9,9,1
Sensor-300579,24-08-2017 11:06,7.3,1.6,1.2,13,15,15,1
Sensor-300577,24-08-2017 11:11,4,1.3,1.8,15,15,9,1
Sensor-300578,24-08-2017 11:11,0.8,0.6,1.2,13,17,17,0
Sensor-300579,24-08-2017 11:16,14.3,3.5,1.9,15,10,26,1
Sensor-300577,24-08-2017 11:21,12.5,1.4,1.7,11,11,12,0
Sensor-300578,24-08-2017 11:21,0.9,2,1.5,13,22,16,1
Sensor-300575,24-08-2017 11:26,1.1,2.7,6.5,14,10,12,0
Sensor-300579,24-08-2017 11:26,0.7,0.8,0.7,13,9,10,0
Sensor-300577,24-08-2017 11:31,2.7,0.9,1,11,11,12,0
Sensor-300578,24-08-2017 11:31,3.1,0.9,3.5,9,9,16,0
Sensor-300575,24-08-2017 11:36,1.5,1.9,5.2,13,13,13,0
Sensor-300579,24-08-2017 11:36,17.8,3.3,2.2,9,13,9,1
Sensor-300577,24-08-2017 11:41,2.4,2.3,1.7,11,20,11,1
Sensor-300578,24-08-2017 11:41,1.4,0.9,2.2,11,11,9,1
Sensor-300575,24-08-2017 11:46,0.5,0.8,2.9,13,9,19,0
Sensor-300579,24-08-2017 11:46,2.2,2.1,1.4,16,10,32,0
Sensor-300577,24-08-2017 11:51,2.4,1,1.4,15,14,31,0
Sensor-300578,24-08-2017 11:51,0.5,0.6,1.4,14,21,14,1
Sensor-300575,24-08-2017 11:56,1.2,0.5,1.4,13,9,9,1
Sensor-300579,24-08-2017 11:56,12,3.1,1.3,9,12,13,0
Sensor-300577,24-08-2017 13:40,3.5,3.6,3.3,13,9,9,0
Sensor-300575,24-08-2017 13:45,2,1.8,2.8,14,12,15,1
Sensor-300579,24-08-2017 13:45,1.7,0.7,0.8,13,14,12,0
Sensor-300578,24-08-2017 13:49,1,0.9,1.5,11,15,16,1
Sensor-300577,24-08-2017 13:50,7.2,1.8,2,10,15,21,1
Sensor-300575,24-08-2017 13:55,1.3,2,4.7,10,14,10,0
Sensor-300579,24-08-2017 13:55,8.7,1,0.5,9,12,11,0
Sensor-300577,24-08-2017 14:00,1.3,0.3,0.7,11,13,10,1
Sensor-300575,24-08-2017 14:05,2.1,2.3,4.1,11,14,12,0
Sensor-300579,24-08-2017 14:05,4,2,1,13,12,33,1
Sensor-195732,24-08-2017 14:07,6.5,1.8,11,9,13,13,0
Sensor-300577,24-08-2017 14:10,3.4,0.5,0.9,11,9,11,1
Sensor-300575,24-08-2017 14:15,1.5,4.4,9.5,16,13,9,0
Sensor-300579,24-08-2017 14:15,4.2,3.2,1.9,9,11,11,1
Sensor-195732,24-08-2017 14:17,1.2,1.7,3.3,9,13,9,0
Sensor-300578,24-08-2017 14:19,1.5,0.8,1.3,13,19,9,0
Sensor-300577,24-08-2017 14:20,5.6,0.8,0.8,11,15,12,1
Sensor-300575,24-08-2017 14:25,1.2,1.6,3.3,10,13,9,1
Sensor-300579,24-08-2017 14:25,2.7,1,0.8,11,13,16,1
Sensor-300578,24-08-2017 14:29,1,1,4.7,13,28,28,0
Sensor-300577,24-08-2017 14:30,2.4,0.2,0.8,16,9,9,0
Sensor-300575,24-08-2017 14:34,2.7,2,4.7,9,16,9,1
Sensor-300579,24-08-2017 14:35,2.9,2.9,1.7,9,15,11,0
Sensor-300578,24-08-2017 14:39,1.6,1,3,14,10,14,1
Sensor-300577,24-08-2017 14:40,1.9,2,1.7,9,12,14,0
Sensor-300575,24-08-2017 14:44,2.1,2.8,6.4,9,16,16,0
Sensor-300579,24-08-2017 14:45,3.2,3.3,1.6,15,14,66,1
Sensor-300578,24-08-2017 14:49,1.4,1.8,2.5,9,9,13,1
Sensor-300577,24-08-2017 14:50,11.5,1.6,1.2,10,18,14,0
Sensor-300575,24-08-2017 14:54,1,0.8,1.4,13,9,13,1
Sensor-300579,24-08-2017 14:55,10.3,2.4,1.5,9,12,50,1
Sensor-300578,24-08-2017 14:59,1.1,1,1.7,11,11,10,1
Sensor-300577,24-08-2017 15:00,1.9,0.3,0.5,16,12,9,1
Sensor-300579,24-08-2017 15:05,2,1.5,0.8,23,14,12,0
Sensor-195732,24-08-2017 15:07,2.1,0.7,5.4,19,16,9,0
Sensor-300578,24-08-2017 15:09,0.5,0.4,1.3,23,15,15,1
Sensor-300577,24-08-2017 15:10,2,1,1,12,10,12,0
Sensor-300579,24-08-2017 15:15,2.6,1.7,1.2,18,11,18,0
Sensor-300577,24-08-2017 15:20,14.6,2.4,2.2,10,9,28,1
Sensor-300575,24-08-2017 15:24,1.5,3.8,8,13,9,16,0
Sensor-300579,24-08-2017 15:25,1.8,0.5,0.6,16,15,15,0
Sensor-300578,24-08-2017 15:29,0.6,0.5,1.9,13,9,12,0
Sensor-300577,24-08-2017 15:30,8,2,1.7,10,13,26,1
Sensor-300575,24-08-2017 15:34,1.8,3.7,4.2,9,9,19,1
Sensor-300579,24-08-2017 15:35,2.3,3.4,2.4,9,10,52,1
Sensor-300578,24-08-2017 15:39,0.9,0.3,1.6,9,19,9,1
Sensor-300575,24-08-2017 15:44,0.8,1.4,3.4,9,9,9,1
Sensor-300579,24-08-2017 15:45,3.7,3.6,2.1,17,17,64,0
Sensor-300578,24-08-2017 15:49,0.4,0.2,1,13,16,31,1
Sensor-300577,24-08-2017 15:50,22.2,2.1,2.3,9,11,14,1
Sensor-195732,24-08-2017 15:52,1.9,0.5,2.5,19,16,16,1
Sensor-300575,24-08-2017 15:54,1.1,1.9,3.7,9,18,13,0
Sensor-300579,24-08-2017 15:55,3.4,4.3,2.3,9,9,11,1
Sensor-300578,24-08-2017 15:59,0.6,0.6,1,11,16,16,0
Sensor-300577,24-08-2017 16:00,2.2,2.1,3.4,15,9,15,0
Sensor-300575,24-08-2017 16:04,0.6,0.7,1.7,13,16,9,0
Sensor-300579,24-08-2017 16:05,2.5,2.5,1.6,13,13,15,1
Sensor-300578,24-08-2017 16:09,0.3,0.9,2.8,13,16,13,0
Sensor-300577,24-08-2017 16:10,1.9,1.2,1.1,9,12,10,1
Sensor-300575,24-08-2017 16:14,2.5,4,4.3,11,14,13,0
Sensor-300579,24-08-2017 16:14,1.7,0.5,1.3,9,9,9,0
Sensor-300578,24-08-2017 16:19,0.8,0.6,1.9,9,9,9,1
Sensor-300577,24-08-2017 16:20,6.9,1.7,1.9,12,13,28,1
Sensor-300575,24-08-2017 16:24,2.7,1.7,4,12,10,10,1
Sensor-300579,24-08-2017 16:25,2.2,1.9,1.1,16,9,35,0
Sensor-195732,24-08-2017 16:27,5.6,1.7,9.9,9,9,9,0
Sensor-300578,24-08-2017 16:28,0.9,1,2.7,11,11,11,0
Sensor-300577,24-08-2017 16:30,3.9,2.4,1.7,14,11,9,0
Sensor-300579,24-08-2017 16:35,2.7,0.7,0.7,10,10,18,0
Sensor-300578,24-08-2017 16:38,0.3,0.2,0.3,22,22,22,1
Sensor-300577,24-08-2017 16:40,1.4,1.4,1.3,11,10,28,0
Sensor-195732,24-08-2017 16:42,1.4,0.6,0.3,9,9,9,1
Sensor-300575,24-08-2017 16:43,1.6,3.4,4.4,9,13,13,1
Sensor-300579,24-08-2017 16:45,4.7,2.3,1.4,10,12,15,0
Sensor-300578,24-08-2017 16:48,0.1,0.3,0.5,9,9,9,0
Sensor-300577,24-08-2017 16:50,2.8,1.2,1.4,11,13,11,1
Sensor-300575,24-08-2017 16:53,0.9,1.4,2.8,13,11,10,1
Sensor-300579,24-08-2017 16:55,1.9,2.3,0.9,13,9,33,0
Sensor-300578,24-08-2017 16:58,1.4,0.7,1.8,9,25,9,1
Sensor-300577,24-08-2017 17:00,2.4,0.9,1.6,30,31,16,1
Sensor-300575,24-08-2017 17:03,1.1,1.2,2.8,9,16,14,0
Sensor-300579,24-08-2017 17:04,9.1,2,2.4,12,16,35,1
Sensor-300578,24-08-2017 17:08,0.7,0.6,1.6,16,13,9,0
Sensor-300577,24-08-2017 17:10,17.6,3.2,2.9,11,16,36,1
Sensor-300575,24-08-2017 17:13,0.5,0.8,2.2,11,12,11,0
Sensor-300579,24-08-2017 17:14,3,1.2,0.7,14,12,18,1
Sensor-300578,24-08-2017 17:18,1.1,0.6,1.7,9,13,13,0
Sensor-300577,24-08-2017 17:20,6.2,3.8,2.1,10,12,18,0
Sensor-195732,24-08-2017 17:22,0.4,0.3,0.4,13,16,16,0
Sensor-300575,24-08-2017 17:23,2.6,3.5,4.9,9,16,9,0
Sensor-300579,24-08-2017 17:24,0.6,0.2,0.4,16,13,21,1
Sensor-195732,24-08-2017 17:27,2.6,1.4,5.4,16,13,13,0
Sensor-300578,24-08-2017 17:28,1.3,1.1,1.6,12,17,13,1
Sensor-300577,24-08-2017 17:30,24.5,1.9,2.1,11,10,14,0
Sensor-300579,24-08-2017 17:34,3.3,1.1,0.8,11,9,18,1
Sensor-300575,24-08-2017 18:03,4.1,1.9,5,13,13,9,0
Sensor-300579,24-08-2017 18:04,2.3,1.5,1.6,11,9,14,1
Sensor-300577,24-08-2017 18:10,2.2,2.7,1.4,11,11,9,0
Sensor-300575,24-08-2017 18:13,3,2.6,4.5,9,9,9,0
Sensor-300579,24-08-2017 18:14,14.7,0.6,0.5,9,9,13,1
Sensor-300578,24-08-2017 18:18,0.6,0.9,3,25,13,19,1
Sensor-300577,24-08-2017 18:20,4.8,1.3,2.2,14,16,36,0
Sensor-195732,24-08-2017 18:22,0.2,0.3,0.4,9,9,9,1
Sensor-300575,24-08-2017 18:23,1.4,2.2,4.3,13,9,9,1
Sensor-300579,24-08-2017 18:24,7.9,2.5,1.2,14,11,11,1
Sensor-300578,24-08-2017 18:28,1,0.8,2.2,9,13,9,0
Sensor-300577,24-08-2017 18:30,5.7,2.6,2.4,9,9,9,0
Sensor-300575,24-08-2017 18:33,1.6,1.6,3.9,14,14,17,0
Sensor-300579,24-08-2017 18:34,1.8,2.4,1,14,17,12,1
Sensor-300578,24-08-2017 18:38,0.3,0.2,0.8,12,12,12,0
Sensor-300577,24-08-2017 18:40,2,0.4,0.4,11,13,13,1
Sensor-300575,24-08-2017 18:43,0.5,0.6,1.3,9,16,22,1
Sensor-300579,24-08-2017 18:44,8.4,2.1,1,15,14,10,1
Sensor-300578,24-08-2017 18:47,0.2,0.4,0.2,22,22,28,1
Sensor-300577,24-08-2017 18:49,10.7,1.2,1.5,10,11,15,0
Sensor-300575,24-08-2017 18:52,0.8,0.9,3,11,9,9,0
Sensor-300579,24-08-2017 18:54,1.4,0.6,0.7,12,10,10,0
Sensor-300578,24-08-2017 18:57,1.3,1.5,2,19,13,9,1
Sensor-300577,24-08-2017 19:00,4.7,1.3,1.3,10,14,10,1
Sensor-300575,24-08-2017 19:02,2.1,2.2,6.1,11,9,11,1
Sensor-195732,24-08-2017 19:02,0.4,0.5,0.2,13,13,9,0
Sensor-300579,24-08-2017 19:04,2.6,4,1.5,11,11,11,1
Sensor-300578,24-08-2017 19:07,2.6,1.6,1.8,22,11,11,0
Sensor-300577,24-08-2017 19:10,4.3,1.5,2,13,9,28,0
Sensor-300575,24-08-2017 19:12,1.1,2,4.2,16,16,11,1
Sensor-195732,24-08-2017 19:12,1,0.3,0.3,9,28,28,0
Sensor-300579,24-08-2017 19:14,2.4,2.2,1.2,11,12,32,0
Sensor-300578,24-08-2017 19:17,1,1.6,2.4,9,16,22,0
Sensor-300577,24-08-2017 19:20,7.1,0.8,1.7,10,17,17,0
Sensor-300575,24-08-2017 19:22,4.1,3.9,11.1,19,13,16,0
Sensor-300579,24-08-2017 19:24,7,1.9,1.5,16,22,12,0
Sensor-300578,24-08-2017 19:27,0.4,0.5,0.6,9,9,9,1
Sensor-300577,24-08-2017 19:29,8.3,0.5,0.5,11,15,13,1
Sensor-300575,24-08-2017 19:32,2.1,2.5,3.6,22,13,9,1
Sensor-300579,24-08-2017 19:34,3.4,0.9,0.6,13,13,12,1
Sensor-300578,24-08-2017 19:37,1.2,0.6,1.1,9,17,12,1
Sensor-300577,24-08-2017 19:39,3.1,1.8,1.5,13,12,17,1
Sensor-300575,24-08-2017 19:42,1,1.7,3,13,13,13,0
Sensor-300579,24-08-2017 19:44,5.5,2.8,1.9,12,14,30,0
Sensor-300578,24-08-2017 19:47,0.4,0.5,1.1,13,9,13,0
Sensor-300577,24-08-2017 19:50,2.7,1.3,1.4,12,9,26,0
Sensor-300575,24-08-2017 19:52,0.5,2,5.4,9,13,9,0
Sensor-300579,24-08-2017 19:54,3.1,0.7,0.4,11,13,11,0
Sensor-300579,24-08-2017 19:54,23,0.7,1,9,11,9,0
Sensor-300578,24-08-2017 19:57,0.7,0.8,1.6,14,16,16,1
Sensor-300578,24-08-2017 19:57,0.9,1.1,1.9,9,9,9,0
Sensor-300577,24-08-2017 20:00,1.2,0.6,0.9,13,22,14,0
Sensor-300575,24-08-2017 20:02,1.1,2.6,3.9,13,9,9,1
Sensor-300579,24-08-2017 20:04,23,0.7,1,9,11,9,0
Sensor-300578,24-08-2017 20:07,0.9,1.1,1.9,9,9,9,0
Sensor-300579,24-08-2017 20:14,0.9,0.3,0.4,13,9,9,0
Sensor-300578,24-08-2017 20:17,1,1.2,3,13,9,9,0
Sensor-300577,24-08-2017 20:19,20.4,3.6,2.4,18,10,39,1
Sensor-300575,24-08-2017 20:22,2.2,2.9,8.3,12,9,9,0
Sensor-195732,24-08-2017 20:23,5.3,1.7,0.6,19,25,9,1
Sensor-300579,24-08-2017 20:24,1.6,0.6,0.4,10,35,12,0
Sensor-300578,24-08-2017 20:27,0.4,0.2,1,16,16,16,1
Sensor-300577,24-08-2017 20:29,2.5,0.6,0.6,16,19,18,1
Sensor-300575,24-08-2017 20:32,2.1,3.7,6.4,9,11,9,1
Sensor-195732,24-08-2017 20:33,0.5,0.3,0.5,9,9,16,0
Sensor-300579,24-08-2017 20:34,1,0.4,0.4,10,15,11,0
Sensor-300578,24-08-2017 20:37,1.3,1.2,1.9,13,11,9,1
Sensor-300577,24-08-2017 20:39,11,0.5,0.4,9,9,12,1
Sensor-300575,24-08-2017 20:42,0.6,0.6,2.6,13,13,16,1
Sensor-300579,24-08-2017 20:44,2.3,3.3,1.3,13,12,14,0
Sensor-300578,24-08-2017 20:47,1.2,0.9,1.2,9,9,22,0
Sensor-195732,24-08-2017 20:48,0.4,0.5,0.6,16,9,9,1
Sensor-300577,24-08-2017 20:49,6.3,1.4,1.4,9,9,9,0
Sensor-300575,24-08-2017 20:52,2.4,3,5,12,9,12,1
Sensor-300579,24-08-2017 20:54,4.5,0.7,0.6,18,11,11,0
Sensor-300578,24-08-2017 20:57,1,0.7,1.6,11,11,12,0
Sensor-195732,24-08-2017 20:58,0.9,0.2,1.6,13,13,9,0
Sensor-300577,24-08-2017 20:59,4.7,0.5,0.5,10,13,9,1
Sensor-300575,24-08-2017 21:02,0.7,1.7,4.5,11,11,11,1
Sensor-300579,24-08-2017 21:04,7.8,0.9,0.5,9,10,11,0
Sensor-300577,24-08-2017 21:09,2.1,1.5,1.4,12,13,10,0
Sensor-300575,24-08-2017 21:12,0.5,0.8,1.4,13,9,9,1
Sensor-300579,24-08-2017 21:14,0.9,0.5,0.5,11,12,10,1
Sensor-195732,24-08-2017 21:18,3,0.4,4.7,13,13,9,1
Sensor-300577,24-08-2017 21:19,1,0.2,0.4,18,18,13,1
Sensor-300575,24-08-2017 21:21,1.2,2,3,9,12,12,0
Sensor-300579,24-08-2017 21:24,4.4,2.5,1.9,9,13,12,1
Sensor-300577,24-08-2017 21:29,2.6,1.4,1.8,10,29,32,0
Sensor-300578,24-08-2017 21:29,1,1.6,1.8,9,9,31,0
Sensor-300575,24-08-2017 21:31,0.9,0.8,1.9,12,12,11,0
Sensor-300579,24-08-2017 21:34,3.9,0.5,0.4,9,9,9,0
Sensor-300577,24-08-2017 21:39,4.8,1.4,1.4,10,12,25,1
Sensor-300578,24-08-2017 21:39,1.1,1.5,3.2,13,9,9,1
Sensor-300579,24-08-2017 21:44,1.8,1.3,1.3,9,18,13,1
Sensor-300577,24-08-2017 21:49,2.5,1.7,1.4,25,27,23,1
Sensor-300578,24-08-2017 21:49,0.4,0.7,1.8,17,17,20,1
Sensor-300575,24-08-2017 21:51,0.5,0.5,1.9,9,9,16,0
Sensor-300579,24-08-2017 21:54,2.5,2.9,1.5,12,10,14,0
Sensor-300577,24-08-2017 21:59,0.3,0.4,0.5,9,9,44,0
Sensor-300578,24-08-2017 21:59,1.3,1.5,2,9,9,9,0
Sensor-300575,24-08-2017 22:01,1.2,0.9,3.1,13,9,16,1
Sensor-300579,25-08-2017 02:28,1.6,0.5,0.2,9,9,9,1
Sensor-300577,25-08-2017 03:16,15.8,2.1,1.9,11,14,25,1
Sensor-300579,25-08-2017 03:17,20.5,2.1,1.2,9,11,11,1
Sensor-300575,25-08-2017 03:18,3.8,3.4,11,13,9,16,1
Sensor-300578,25-08-2017 03:19,1.8,1.4,2.2,9,9,9,1
Sensor-300577,25-08-2017 03:26,0.6,0.7,1,11,13,13,1
Sensor-300579,25-08-2017 03:27,10.3,1.8,0.8,12,10,11,1
Sensor-300575,25-08-2017 03:28,1.5,1.8,4.2,14,11,11,1
Sensor-300578,25-08-2017 03:29,1.1,1.5,2.7,9,13,9,1
Sensor-300577,25-08-2017 03:36,2.9,0.6,0.7,10,11,14,0
Sensor-300579,25-08-2017 03:37,1.3,1,0.7,11,15,24,0
Sensor-300578,25-08-2017 03:39,0.7,1,1.1,16,9,12,1
Sensor-300577,25-08-2017 03:46,5.6,2.6,1.7,11,35,34,1
Sensor-300579,25-08-2017 03:47,2.1,1.5,0.9,10,11,15,1
Sensor-300575,25-08-2017 03:48,1.5,2.5,4,9,9,13,1
Sensor-300578,25-08-2017 03:49,1.1,0.9,1.8,13,9,9,0
Sensor-300577,25-08-2017 03:56,2.5,1.3,1.4,16,16,15,0
Sensor-300579,25-08-2017 03:57,8.1,3.9,2.6,9,20,9,1
Sensor-300575,25-08-2017 03:58,0.7,1,3.1,9,13,9,1
Sensor-300578,25-08-2017 03:59,1,0.9,1.7,11,13,13,1
Sensor-300577,25-08-2017 04:06,5.4,1.4,1.1,9,11,12,0
Sensor-300579,25-08-2017 04:07,0.5,0.4,0.5,12,14,11,1
Sensor-300575,25-08-2017 04:08,0.8,2.6,4.4,12,19,17,1
Sensor-300578,25-08-2017 04:09,0.7,1,2.1,14,11,18,0
Sensor-300577,25-08-2017 04:16,7.1,2.3,2.3,9,12,10,0
Sensor-195732,25-08-2017 04:16,9,10.6,7.6,9,47,9,0
Sensor-300579,25-08-2017 04:17,7.9,2.1,1,16,15,14,0
Sensor-300575,25-08-2017 04:18,1.4,2.5,5.3,9,9,9,1
Sensor-300578,25-08-2017 04:19,0.6,0.9,1.2,11,12,11,0
Sensor-300577,25-08-2017 04:26,2.2,1,1.1,9,18,14,0
Sensor-300575,25-08-2017 04:27,0.8,2.2,4.2,9,13,9,1
Sensor-300579,25-08-2017 04:27,3.5,0.6,0.7,14,10,11,0
Sensor-300578,25-08-2017 04:29,1.2,1.4,2.3,9,13,11,1
Sensor-300577,25-08-2017 04:36,1,1.1,1.9,12,9,12,1
Sensor-300575,25-08-2017 04:37,1.3,1.5,3.4,16,9,9,0
Sensor-300579,25-08-2017 04:37,1.2,0.4,0.4,9,9,13,1
Sensor-300578,25-08-2017 04:39,1.7,1.4,2,12,9,9,0
Sensor-300577,25-08-2017 04:46,7.4,1.1,1.4,11,10,15,0
Sensor-300575,25-08-2017 04:47,3.3,4,7.7,11,9,9,0
Sensor-300579,25-08-2017 04:47,1.8,1.8,1.4,14,18,22,0
Sensor-300578,25-08-2017 04:49,0.6,0.6,1.3,9,13,21,0
Sensor-300577,25-08-2017 04:56,2.9,2.8,2.5,9,10,15,0
Sensor-195732,25-08-2017 04:56,1.4,0.8,2,9,9,16,1
Sensor-300575,25-08-2017 04:57,2.1,2.1,4.9,14,9,14,1
Sensor-300579,25-08-2017 04:57,6,1.3,1,9,11,16,0
Sensor-300577,25-08-2017 05:06,4,0.6,1.7,9,9,22,1
Sensor-300579,25-08-2017 05:07,1.8,0.3,0.4,9,9,100,0
Sensor-300577,25-08-2017 05:16,2.8,2.8,1.3,11,11,9,1
Sensor-300575,25-08-2017 05:17,0.7,1,3.1,9,9,9,1
Sensor-300579,25-08-2017 05:17,8.7,1.6,0.8,12,10,36,0
Sensor-300578,25-08-2017 05:22,1.3,1.4,1.4,12,9,9,0
Sensor-300577,25-08-2017 05:26,8.4,3.2,2.6,10,10,44,0
Sensor-300575,25-08-2017 05:27,1.4,2.9,5.7,16,9,9,0
Sensor-300579,25-08-2017 05:27,2.1,1.9,1.1,10,11,41,1
Sensor-300578,25-08-2017 05:32,0.8,0.8,1.6,9,9,9,0
Sensor-195732,25-08-2017 05:35,0.2,0.3,0.8,9,9,9,1
Sensor-300577,25-08-2017 05:36,4.3,3.3,1.9,12,36,31,0
Sensor-300575,25-08-2017 05:37,1.3,2.5,3.6,13,13,11,0
Sensor-300579,25-08-2017 05:37,1.8,1.5,1,10,15,10,1
Sensor-300577,25-08-2017 05:46,6.3,1.3,1.6,13,13,11,1
Sensor-300575,25-08-2017 05:47,1.7,3.5,5.9,9,12,10,1
Sensor-300579,25-08-2017 05:47,2.7,1.4,0.9,13,12,13,1
Sensor-300577,25-08-2017 05:56,5.7,1.4,1.1,14,10,10,0
Sensor-300579,25-08-2017 05:57,2,3.4,1.4,14,11,9,1
Sensor-300578,25-08-2017 06:02,0.8,1.5,4.9,9,16,16,1
Sensor-300577,25-08-2017 06:06,3.8,0.5,0.7,12,12,15,0
Sensor-300575,25-08-2017 06:07,1.8,1.7,4,10,9,11,1
Sensor-300579,25-08-2017 06:07,3.5,2.7,1.4,14,13,12,0
Sensor-300578,25-08-2017 06:11,0.5,0.6,0.9,12,13,11,1
Sensor-300577,25-08-2017 06:16,4.4,1.3,1.1,13,14,19,1
Sensor-300575,25-08-2017 06:17,0.4,0.7,1.9,9,9,9,1
Sensor-300579,25-08-2017 06:17,3.1,3.5,1.5,12,15,10,1
Sensor-300578,25-08-2017 06:21,0.4,0.9,1.8,12,12,11,1
Sensor-300577,25-08-2017 06:26,6,1,1.4,10,13,12,1
Sensor-300575,25-08-2017 06:27,2.8,3.3,6.3,19,14,14,1
Sensor-300579,25-08-2017 06:27,2.9,0.6,0.5,9,11,9,1
Sensor-300578,25-08-2017 06:31,0.8,0.7,1.3,19,11,11,0
Sensor-300577,25-08-2017 06:36,1.7,1.5,1.2,9,11,9,0
Sensor-300575,25-08-2017 06:37,2,2.2,5.1,9,9,9,0
Sensor-300579,25-08-2017 06:37,4,1.4,1.3,11,10,17,0
Sensor-300578,25-08-2017 06:41,0.7,1,1,12,13,11,0
Sensor-300575,25-08-2017 06:46,2.3,2.1,4.4,12,12,14,0
Sensor-300577,25-08-2017 06:46,9.4,1.9,2.2,10,13,34,1
Sensor-300579,25-08-2017 06:47,4.2,1.8,0.9,13,11,14,1
Sensor-300575,25-08-2017 06:56,5.2,4.6,6,9,9,9,0
Sensor-300577,25-08-2017 06:56,6.1,1.7,1.2,13,10,12,1
Sensor-300579,25-08-2017 06:57,1,0.4,0.6,11,13,17,0
Sensor-300578,25-08-2017 07:01,2.2,1.1,2.5,9,9,9,0
Sensor-300577,25-08-2017 07:06,0.4,0.2,0.4,9,16,9,0
Sensor-300579,25-08-2017 07:07,2.8,3.2,2,9,9,16,1
Sensor-195732,25-08-2017 07:35,0.5,0.6,3.2,9,9,13,1
Sensor-300575,25-08-2017 07:36,0.9,0.9,2.2,9,13,9,0
Sensor-300577,25-08-2017 07:36,8.4,3,2.4,9,14,9,1
Sensor-300579,25-08-2017 07:37,3.5,2.6,0.5,9,10,11,1
Sensor-300578,25-08-2017 07:41,0.9,1.2,3.2,13,9,13,0
Sensor-300575,25-08-2017 07:46,2.8,3.8,6.9,16,10,14,1
Sensor-300577,25-08-2017 07:46,2.4,2,1.4,11,24,26,1
Sensor-300579,25-08-2017 07:47,2.2,0.8,0.7,11,14,13,0
Sensor-300578,25-08-2017 07:51,0.4,0.5,0.9,11,14,16,0
Sensor-300575,25-08-2017 07:56,3.9,4.4,9.4,9,13,9,1
Sensor-300577,25-08-2017 07:56,1.1,1.3,1.1,11,10,11,0
Sensor-300579,25-08-2017 07:57,16.8,1.5,1.2,10,17,15,0
Sensor-300578,25-08-2017 08:01,1.3,0.9,1.1,16,9,9,0
Sensor-300575,25-08-2017 08:06,1,2.4,3.7,12,13,11,0
Sensor-300577,25-08-2017 08:06,1.7,1.5,1.3,11,15,10,0
Sensor-300579,25-08-2017 08:07,0.9,1.1,0.9,13,15,11,0
Sensor-300578,25-08-2017 08:11,0.8,0.8,1.3,13,12,12,1
Sensor-300575,25-08-2017 08:16,0.5,1.2,1.7,9,16,16,1
Sensor-300577,25-08-2017 08:16,12.3,1.7,2,10,14,9,0
Sensor-300579,25-08-2017 08:17,9.3,2.8,1.9,10,10,11,0
Sensor-300575,25-08-2017 08:26,1.3,1.8,5.3,10,12,10,0
Sensor-300577,25-08-2017 08:26,5.3,0.4,0.5,10,26,14,0
Sensor-300579,25-08-2017 08:27,18.1,3.4,1.6,11,14,10,1
Sensor-300577,25-08-2017 08:36,3.5,1.8,2.1,14,23,27,1
Sensor-300579,25-08-2017 08:37,5,2.5,1.4,10,12,11,1
Sensor-300578,25-08-2017 08:43,2.7,1.3,3.7,9,22,16,0
Sensor-300577,25-08-2017 08:46,4.8,0.9,0.9,16,10,13,1
Sensor-300579,25-08-2017 08:47,1.4,0.9,0.6,12,13,37,0
Sensor-300578,25-08-2017 08:53,1.5,0.8,1.6,16,13,19,0
Sensor-300575,25-08-2017 08:56,2.4,2.9,5.2,14,16,13,1
Sensor-300577,25-08-2017 08:56,8.2,1.9,2.4,11,15,12,0
Sensor-300579,25-08-2017 08:57,12.6,0.6,0.4,11,10,9,1
Sensor-300578,25-08-2017 09:03,0.5,0.6,1.3,15,15,15,1
Sensor-300575,25-08-2017 09:05,2.1,2.3,7.7,9,9,13,1
Sensor-300577,25-08-2017 09:05,1.9,1.6,3.2,14,11,13,0
Sensor-300579,25-08-2017 09:07,1.8,0.6,0.6,9,17,45,0
Sensor-300578,25-08-2017 09:13,0.8,0.9,2.5,9,9,9,0
Sensor-300575,25-08-2017 09:15,1.8,2.5,4.8,9,12,17,1
Sensor-300577,25-08-2017 09:15,2,1.1,1,12,14,11,0
Sensor-300579,25-08-2017 09:17,10.2,2.4,1,10,15,10,1
Sensor-300578,25-08-2017 09:23,0.4,0.5,0.5,11,9,11,1
Sensor-300575,25-08-2017 09:25,1.6,4.1,6.3,9,9,13,1
Sensor-300577,25-08-2017 09:25,13.8,2.4,2.1,12,39,10,1
Sensor-300579,25-08-2017 09:27,1.3,0.9,0.6,11,13,11,1
Sensor-300578,25-08-2017 09:33,0.5,0.6,1.1,9,13,13,0
